///////阿古直播，在开源的海洋里遨游///////////////
  
///////免费使用，严禁商用，仅供学习，违者自负！///////
///////Github项目名live///////////////


💖【少儿频道】,#genre#
动漫轮播-怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
动漫轮播-鲁过一世的直播间,http://epg.112114.xyz/douyu/9716515
动漫轮播-淼漫迷,http://epg.112114.xyz/douyu/9455567
动漫轮播-犬夜叉-吉普力-童年向轮播,https://cn-sccd-ct-01-10.bilivideo.com/live-bvc/983041/live_4414446_3718430_1500/index.m3u8
动漫轮播-童年动漫点播,http://epg.112114.xyz/douyu/7256376
动漫轮播-童年经典,http://118.26.120.23:55336/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
动漫轮播-童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
动漫轮播-喜仔的动画世界,http://epg.112114.xyz/huya/20036751
动物世界,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/71d7dce230b74c1b9e35b41e837ffc5f/1200.m3u8
哆啦A梦,http://epg.112114.xyz/douyu/9445279
哆啦A梦,http://txtest-xp2p.p2p.huya.com/1524418078-1524418078-6547325790441177088-3048959612-10057-A-0-1.xs
哆啦A梦,https://epg.112114.xyz/huya/11601963
国语超清犬夜叉-乱马-童年向轮播,http://zzy789.xyz/bili.php?id=11224983
哈哈炫动,http://112.25.48.13/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://117.169.121.162:6610/PLTV/88888910/224/3221225720/index.m3u8
哈哈炫动,http://117.169.124.149:8080/live/xuandongkaton/index.m3u8
哈哈炫动,http://119.28.164.24/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://119.28.164.28/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://153.35.100.112/liveplay-kk.rtxapp.com/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://183.204.192.173/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://204bae1.123nat.com:55/bestv.php?id=66
哈哈炫动,http://210.210.155.35/qwr9ew/s/s50/index.m3u8
哈哈炫动,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://223.109.123.11/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/hhxd8m/8000000/mnf.m3u8
哈哈炫动,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
哈哈炫动,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225720/index.m3u8
哈哈炫动,http://tvmvip110.club/bs.php?id=19
海绵宝宝(台配),https://epg.pm/stream/06fdfe23d6900ae4767da17321360b9a3a1777937205a98b033cbe893a487209.xs
海绵宝宝,http://epg.112114.xyz/douyu/1569773
海绵宝宝,http://epg.112114.xyz/douyu/7528160
海绵宝宝,http://epg.112114.xyz/douyu/8762358
海绵宝宝,http://txtest-xp2p.p2p.huya.com/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs
海绵宝宝,http://zzy789.xyz/bili.php?id=21935649
海绵宝宝,https://epg.112114.xyz/huya/11352919
海绵与大星直播间,http://epg.112114.xyz/douyu/2250349
黑莓动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://183.207.249.7/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
黑莓动画,http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
黑莓动画,http://39.137.49.76:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓动画,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225672/index.m3u8
嘉佳卡通,http://204bae1.123nat.com:55/bestv.php?id=89
嘉佳卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jjkt/1300000/mnf.m3u8
嘉佳卡通,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/jjkt/1300000/mnf.m3u8
嘉佳卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221226193/index.m3u8
嘉佳卡通,http://xjayrf.eatuo.com:9901/tsfile/live/1045_1.m3u8
假面骑士,http://epg.112114.xyz/douyu/1218414
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
金鹰卡通,http://111.59.189.40:8445/tsfile/live/1016_1.m3u8
金鹰卡通,http://117.169.124.149:8080/live/jinyingkaton/index.m3u8
金鹰卡通,http://119.28.164.24/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://119.28.164.28/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://183.204.192.173/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8
金鹰卡通,http://204bae1.123nat.com:55/bestv.php?id=88
金鹰卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://223.109.123.11/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://39.135.138.59:18890/PLTV/88888910/224/3221225721/index.m3u8
金鹰卡通,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226246/index.m3u8?fmt=ts2hls
精选动漫台,http://www.336699.live:1935/blocksix/4gtv-live024.stream/chunklist.m3u8
卡酷动画,http://117.169.124.149:8080/live/kakukaton/index.m3u8
卡酷少儿,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
卡酷少儿,http://119.28.164.24/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://119.28.164.28/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://183.204.192.173/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://204bae1.123nat.com:55/bestv.php?id=83
卡酷少儿,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://223.109.123.11/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://223.109.53.84/liveplay-kk.rtxapp.com/live/program/live/kkse8m/8000000/mnf.m3u8
卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8
卡酷少儿,http://39.135.138.60:18890/PLTV/88888910/224/3221225677/index.m3u8
卡酷少儿,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/kkkt/1300000/mnf.m3u8
卡酷少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225677/index.m3u8
开心锤锤,http://epg.112114.xyz/douyu/9018297
蜡笔小新国语高清，24小时直播哦！,http://zzy789.xyz/bili.php?id=10375360
蜡笔小新进来看电影了喂～,http://zzy789.xyz/bili.php?id=22693306
蜡笔小新绝版画质,http://zzy789.xyz/bili.php?id=21570935
猎人X猎人,http://epg.112114.xyz/douyu/6610883
灵剑山·试炼开启,https://epg.112114.xyz/huya/11352896
龙华卡通,,http://123.51.230.124:8600/.m3u8
名侦探柯南,http://118.26.120.23:55336/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
名侦探柯南,http://epg.112114.xyz/douyu/1783144
名侦探柯南,http://epg.112114.xyz/douyu/5377297
名侦探柯南,http://epg.112114.xyz/douyu/6484910
名侦探柯南,http://epg.112114.xyz/douyu/7050342
名侦探柯南,http://epg.112114.xyz/douyu/7620081
南西视频-航海王,https://epg.112114.xyz/huya/16913382
七龙珠改,http://txtest-xp2p.p2p.huya.com/src/1524418081-1524418081-6547325803326078976-3048959618-10057-A-0-1.xs
七龙珠改,https://epg.112114.xyz/huya/11601966
亲子动画01,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV65.m3u8
亲子动画02,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV66.m3u8
亲子动画-DAVE&AVA(英),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV67.m3u8
犬夜叉,http://epg.112114.xyz/douyu/7422897
是脑洞君君君,http://epg.112114.xyz/douyu/9360149
汤姆和杰瑞,http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
汤姆和杰瑞,http://epg.112114.xyz/douyu/7888428
汤姆和杰瑞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
汤姆和杰瑞,http://txtest-xp2p.p2p.huya.com/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
汤姆和杰瑞,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
汤姆和杰瑞,https://cn-hbcd-cu-02-24.bilivideo.com/live-bvc/573662/live_8244646_5219019.m3u8?expires=1665747968&len=0&oi=1860501032&pt=h5&qn=10000&trid=1003c56a1b0fb80340c5a79e549215a4979e&sigparams=cdn
汤姆和杰瑞,https://cn-hbcd-cu-02-24.bilivideo.com/live-bvc/573662/live_8244646_5219019.m3u8?expires=1665747968&len=0&oi=1860501032&pt=h5&qn=10000&trid=1003c56a1b0fb80340c5a79e549215a4979e&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=56538a1fc81982d6e7888fc16b571b35&sk=cde2e46b6fc87945264e4b66cc3b6e17&p2p_type=0&src=57345&sl=2&free_type=0&sid=cn-hbcd-cu-02-24&chash=1&sche=ban&score=12&pp=rtmp&source=one&site=5b824e97bff53e69da3263eb75609fe0&order=1
汤姆和杰瑞,https://epg.112114.xyz/huya/11352879
铁头与橘子,http://epg.112114.xyz/douyu/9450942
涂胡涂的蜡笔小新,http://zzy789.xyz/bili.php?id=49132
网球王子,http://txtest-xp2p.p2p.huya.com/src/1423782044-1423782044-6115097315612033024-2847687544-10057-A-0-1.xs
喜羊羊,http://118.26.120.23:55336/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
喜羊羊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
小时候玩不起的超帅玩具,https://epg.112114.xyz/huya/26355832
小太阳,http://198.16.64.10:8278/Xiaotaiyang/playlist.m3u8?tid=MD0D9499792694997926&ct=19254&tsum=900f8779aea05605b068dd6741e0feae
小猪佩奇,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV64.m3u8
小猪佩奇,https://ytm2.yuanhsing.cf/PeppaPig.m3u8
英文儿歌,http://118.26.120.23:55336/tslive/c55_lb_128_600_t10/c55_lb_128_600_t10.m3u8?key=0b292c335e5837e94dd521635e537be73
英文儿歌动画,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV68.m3u8
樱桃小丸子,http://zzy789.xyz/bili.php?id=11392177
优漫卡通,http://117.169.124.149:8080/live/youmankaton/index.m3u8
优漫卡通,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel53/index.m3u8
优漫卡通,http://183.207.249.15/PLTV/4/224/3221225933/index.m3u8
优漫卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221225665/index.m3u8
优漫卡通,http://39.135.138.59:18890/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225665/index.m3u8
幽游白书日语中字,http://epg.112114.xyz/douyu/9938431
咱们裸熊,https://cn-jssz-cm-02-14.bilivideo.com/live-bvc/558202/live_291328603_1317883.m3u8?expires=1663298888&len=0&oi=3746152441&pt=h5&qn=10000&trid=1003596c5633fef340e9a11d89e73d7f3c29&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=e5fdf189545416a73db332af422a972f&sk=f7c33dae8ce5b5022492473632f301bc&p2p_type=0&src=57345&sl=1&free_type=0&sid=cn-jssz-cm-02-14&chash=0&score=6&pp=rtmp&source=one&site=507203ff0a5fb6e5d48e1ce2be17f372&order=1
长城精品,http://50.7.220.74:8278/chcfamily/playlist.m3u8?ct=18393&tid=ME7E3282776332827763&tsum=c098f25f9c140478d2a814b22a7ccbd3
中二日记搞笑日常,http://epg.112114.xyz/douyu/9505575
中华小当家,http://txtest-xp2p.p2p.huya.com/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.xs
中华小当家,https://epg.112114.xyz/huya/11342413
//2023-06-10增加肥猫源
 CCTV14,http://hz752.love:63/1002/astv.php?id=cctv14hd
金鹰卡通,http://hz752.love:63/1002/astv.php?id=jykt
金鹰卡通,http://39.134.136.151:6610/000000001000/1000000002000016601/index.m3u8?channel-id=ystenlive&amp;Contentid=1000000002000016601&amp;livemode=1&amp;stbId=00
金鹰卡通,http://hz752.live:63/2023/cqyx.php?id=jinyingSD
金鹰卡通,http://hz752.love:63/1002/yst.php?id=jinyingkaton
卡酷少儿,http://hz752.love:63/1002/bj.php?id=kaku
卡酷少儿,http://hz752.love:63/1002/astv.php?id=kkse
卡酷少儿,http://39.134.136.151:6610/000000001000/7589856436881630561/index.m3u8?channel-id=ystenlive&amp;Contentid=7589856436881630561&amp;livemode=1&amp;stbId=00
卡酷少儿,http://hz752.live:63/2023/cqyx.php?id=bjkakuSD
卡酷少儿,http://hz752.love:63/1002/yst.php?id=kakukaton
卡酷少儿,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8?
卡酷少儿,http://hz752.love:63/1002/bfgd.php?id=106
优漫卡通,http://39.134.136.151:6610/000000001000/5574405527570022182/index.m3u8?channel-id=ystenlive&amp;Contentid=5574405527570022182&amp;livemode=1&amp;stbId=00
优漫卡通,http://hz752.love:63/1002/jstv.php?id=ymkt
优漫卡通,http://hz752.love:63/1002/yst.php?id=youmankaton
优漫卡通,http://hz752.love:63/1002/migu.php?id=ymkt
哈哈炫动,http://hz752.love:63/1002/bst.php?id=hhxd
哈哈炫动,http://hz752.love:63/1002/bstv.php?id=19
哈哈炫动,http://39.134.136.151:6610/000000001000/1000000002000000172/index.m3u8?channel-id=ystenlive&amp;Contentid=1000000002000000172&amp;livemode=1&amp;stbId=00
哈哈炫动,http://hz752.love:63/1002/yst.php?id=xuandongkaton
嘉佳卡通,http://hz752.love:63/1002/astv.php?id=jjkt
嘉佳卡通,http://39.134.136.151:6610/000000001000/1000000002000025964/index.m3u8?channel-id=ystenlive&amp;Contentid=1000000002000025964&amp;livemode=1&amp;stbId=00
嘉佳卡通,http://hz752.love:63/1002/gdtv.php?id=jjkt
嘉佳卡通,http://hz752.love:63/1002/migu.php?id=jjkt
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
 新动漫,http://hz752.love:63/1002/astv.php?id=xdm
新动漫,http://hz752.love:63/1002/bfgd.php?id=140
优优宝贝,http://hz752.love:63/1002/bfgd.php?id=153
 浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
 浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
 浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&amp;t=1577153787
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
 玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
 宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
名贞探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
兔小贝尔歌,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
 儿童乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
 熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
北京卡酷少儿,http://cyz32.livehbindex.hbcatv.cn/live/500000203cd4401ea738b3bc79d39dfa.m3u8?bitrate=2300&pt=5
北京卡酷少儿,http://sss.iptv8.top/live/cqyx.php?id=bjkakuSD
金鹰卡通高清,http://sss.iptv8.top/live/cqyx.php?id=jinyingSD
新动漫,http://sss.iptv8.top/live/cqyx.php?id=dongman
重庆少儿高清,http://sss.iptv8.top/live/cqyx.php?id=cqseHD
云南|云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8

青春动漫,https://live.goodiptv.club/api/bestv.php?id=qcdm8m/8000000
宝宝动画,https://live.goodiptv.club/api/bestv.php?id=bbdh8m/8000000
卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
动画王国,http://39.134.115.163:8080/TVOD/88888910/224/3221225672/index.m3u8
优漫卡通,http://39.134.115.163:8080/TVOD/88888910/224/3221225665/index.m3u8

浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787

南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
巧虎,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_135_600_t10/c55_lb_135_600_t10.m3u8?key=0f2a06793124310bcefefdf4e48b17f9a
宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
奥特曼,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名侦探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画小天地,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
儿童乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
儿歌大全,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
倒霉熊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
亲子小游戏,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_178_600_t10/c56_lb_178_600_t10.m3u8?key=0b292c335e5837e94ffc1113a2140b54
亲子启蒙,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
金鹰卡通,http://121.51.249.6/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43025/index.m3u8
金鹰卡通,http://111.59.189.40:8445/tsfile/live/1016_1.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
金鹰卡通,http://222.175.159.226:808/hls/72/index.m3u8
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
卡酷少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8?
卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8
卡酷少儿,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
卡酷少儿,http://222.175.159.226:808/hls/73/index.m3u8
优漫卡通,http://222.175.159.226:808/hls/74/index.m3u8
优漫卡通,https://live-hls.jstv.com/livezhuzhan/ymkt.m3u8?upt=230be0e52510710360
哈哈炫动,http://lu1.cc/a/play/xjyx.php?id=hhxd
哈哈炫动,http://lu1.cc/c/tv/sjtv/sh/bst5g.php?id=hhxd
哈哈炫动,http://222.175.159.226:808/hls/75/index.m3u8
哈哈炫动,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
嘉佳卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226193/index.m3u8
嘉佳卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221226193/index.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
河北少儿,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8
江西少儿,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
河北少儿科教,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
巧虎,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_135_600_t10/c55_lb_135_600_t10.m3u8?key=0f2a06793124310bcefefdf4e48b17f9a
宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
